dataset,seed,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,test_samples,train_samples,n_features,deep_feature_dim,baseline_runtime_s,normalization_s,permutation_s,encryption_s,conventional_storage_s,blockchain_s,decryption_s,unshuffle_s,security_extra_time_s,secure_total_runtime_s,overhead_pct,throughput_samples_per_s,process_memory_mb,reconstruction_mae
NNSL-KDD,46,0.988168480832939,0.9863219036912123,0.9890553807130443,0.9876867509440158,0.9991646702627021,22792,292,233,21056,44373,103534,121,64,160.74318403399957,0.1699665100004495,0.051144606000889326,0.21605909199934104,0.12521770700004708,0.23891613100022369,0.23604406499907782,0.016241593000813737,1.0535897040008422,161.7967737380004,0.6554490694784249,274.2514512177713,6005.40234375,0.0
